2018/08/15 12:00:00  -3.892 -9.777 997.87  -0.617  -1.227 1.000 0.000e+00 167.60 338.31
2018/08/15 15:00:00  -2.771 -10.148 998.41  -0.587  -1.403 1.000 1.971e-10 201.59 335.98
2018/08/15 18:00:00  -0.112 -11.076 998.44  -0.463  -1.814 1.000 1.037e-08 190.11 327.15
2018/08/15 21:00:00  0.103 -13.216 998.28   0.226  -1.994 1.000 1.070e-07 13.62 338.62
2018/08/16 00:00:00  -1.904 -12.451 999.20   0.016  -1.132 1.000 4.156e-08 0.00 339.65
2018/08/16 03:00:00  -2.516 -11.443 1000.71   0.115  -1.309 1.000 1.262e-08 0.00 339.76
2018/08/16 06:00:00  -2.001 -10.867 1002.49   0.215  -1.787 1.000 6.783e-09 0.55 334.88
2018/08/16 09:00:00  -3.292 -10.274 1003.56   0.159  -1.959 0.935 2.312e-09 112.81 325.78
2018/08/16 12:00:00  -3.488 -9.268 1003.30   0.350  -1.955 0.111 1.657e-10 414.09 294.79
2018/08/16 15:00:00  -4.408 -8.183 1003.84  -0.060  -1.941 0.320 8.742e-11 574.47 273.62
2018/08/16 18:00:00  -5.626 -7.173 1002.67  -0.269  -1.873 0.295 1.150e-10 400.22 271.88
2018/08/16 21:00:00  -6.440 -6.396 1001.65  -0.290  -1.903 0.283 1.869e-11 84.20 290.88
2018/08/17 00:00:00  -6.099 -6.061 1000.57  -0.223  -1.659 0.387 0.000e+00 0.00 281.33
2018/08/17 03:00:00  -6.248 -6.397 999.43  -0.576  -1.554 0.606 8.680e-11 0.00 298.22
2018/08/17 06:00:00  -7.047 -6.976 998.61  -0.850  -1.730 0.976 3.425e-10 1.43 280.04
2018/08/17 09:00:00  -7.398 -6.551 998.67  -0.491  -1.963 0.999 1.301e-10 132.29 325.81
2018/08/17 12:00:00  -5.649 -7.124 998.47  -1.105  -1.874 0.819 5.127e-11 354.74 309.94
2018/08/17 15:00:00  -2.889 -7.156 998.85  -0.672  -2.133 0.080 0.000e+00 548.01 265.95
2018/08/17 18:00:00  -0.561 -7.323 999.96  -0.261  -1.981 0.047 0.000e+00 415.37 254.45
2018/08/17 21:00:00  0.058 -4.879 1001.09  -0.252  -1.755 0.469 0.000e+00 101.34 261.29
2018/08/18 00:00:00  2.718 -4.095 1002.15  -0.168  -1.538 0.450 0.000e+00 0.00 258.16
2018/08/18 03:00:00  3.639 -1.870 1003.16   0.188  -1.891 0.242 0.000e+00 0.00 257.63
2018/08/18 06:00:00  5.594 -1.134 1004.25   0.495  -1.908 0.033 0.000e+00 1.05 259.52
2018/08/18 09:00:00  5.227 0.873 1005.22   0.919  -1.091 0.001 0.000e+00 229.04 258.28
2018/08/18 12:00:00  4.554 2.234 1006.06   1.309  -0.528 0.047 0.000e+00 513.77 258.95
2018/08/18 15:00:00  4.184 4.685 1006.79   1.830  -0.352 0.832 0.000e+00 581.25 265.51
2018/08/18 18:00:00  5.972 4.697 1007.48   1.889  -0.208 0.443 7.023e-11 349.48 274.05
2018/08/18 21:00:00  5.790 3.007 1008.61   1.671  -0.067 0.314 4.415e-11 95.93 277.49
2018/08/19 00:00:00  4.553 2.781 1009.44   1.388  -0.002 0.976 8.867e-13 0.00 285.34
2018/08/19 03:00:00  2.700 2.584 1010.07   1.236   0.058 1.000 0.000e+00 0.00 308.76
2018/08/19 06:00:00  0.879 2.645 1009.74   1.293   0.300 1.000 0.000e+00 0.45 300.51
2018/08/19 09:00:00  -1.336 3.095 1010.40   1.596   0.587 1.000 2.028e-09 90.98 327.14
2018/08/19 12:00:00  -3.788 3.111 1010.43   1.695   0.545 1.000 9.720e-10 228.82 326.26
2018/08/19 15:00:00  -2.904 5.072 1010.41   1.808   0.487 1.000 4.406e-09 303.44 319.90
2018/08/19 18:00:00  -0.584 5.393 1009.42   1.701   0.663 0.973 4.896e-09 148.47 334.67
2018/08/19 21:00:00  1.712 4.843 1009.55   1.570   0.589 0.947 8.916e-09 37.29 321.15
2018/08/20 00:00:00  1.834 4.898 1009.51   1.471   0.750 0.951 1.471e-09 0.00 329.33
2018/08/20 03:00:00  1.624 5.784 1008.64   1.491   0.686 1.000 8.263e-09 0.00 335.50
2018/08/20 06:00:00  1.174 6.118 1008.21   1.506   0.534 1.000 9.281e-09 0.06 342.65
2018/08/20 09:00:00  0.595 4.883 1008.44   1.535   0.416 1.000 1.803e-08 48.40 343.55
2018/08/20 12:00:00  -0.949 3.872 1008.25   1.544   0.605 1.000 7.195e-09 198.62 342.74
2018/08/20 15:00:00  -0.724 3.664 1007.81   1.591   0.515 1.000 1.174e-08 243.95 333.81
2018/08/20 18:00:00  0.086 3.891 1007.07   1.432   0.516 0.998 1.759e-08 134.25 330.09
2018/08/20 21:00:00  -0.800 2.748 1006.91   1.178   0.449 1.000 1.348e-08 26.00 336.07
2018/08/21 00:00:00  -1.904 1.122 1006.64   0.863   0.221 0.997 6.476e-09 0.00 335.99
2018/08/21 03:00:00  -1.348 0.775 1005.81   0.633  -0.009 0.990 2.708e-08 0.00 333.02
2018/08/21 06:00:00  -0.425 1.163 1005.71   0.873   0.100 0.976 1.391e-08 0.02 323.76
2018/08/21 09:00:00  -0.210 0.653 1005.86   0.719  -0.281 0.701 1.785e-08 133.29 306.29
2018/08/21 12:00:00  0.707 0.708 1005.79   0.704  -0.343 0.200 5.195e-10 404.37 284.97
2018/08/21 15:00:00  -0.082 -1.138 1005.62   0.562  -0.278 0.713 1.773e-12 529.79 271.77
2018/08/21 18:00:00  -0.191 -1.209 1005.44   0.082  -0.172 0.987 8.867e-13 369.96 272.35
2018/08/21 21:00:00  -0.756 -2.218 1005.39  -1.721  -1.801 1.000 1.127e-09 51.21 307.26
2018/08/22 00:00:00  -1.964 -2.607 1005.31  -1.791  -1.904 1.000 2.889e-09 0.00 317.97
2018/08/22 03:00:00  -1.247 -3.616 1004.81  -1.516  -1.588 1.000 5.747e-09 0.00 332.18
2018/08/22 06:00:00  -2.082 -4.296 1004.20  -0.952  -1.113 1.000 6.799e-09 0.00 338.04
2018/08/22 09:00:00  -4.120 -4.195 1004.11  -0.722  -1.041 1.000 2.665e-09 92.23 336.28
2018/08/22 12:00:00  -3.322 -4.099 1004.57  -0.521  -0.949 1.000 1.057e-09 275.76 331.33
2018/08/22 15:00:00  -2.462 -4.520 1004.61  -0.627  -1.086 1.000 5.399e-10 313.51 326.68
2018/08/22 18:00:00  -1.202 -4.787 1005.00  -0.684  -1.262 1.000 9.008e-11 180.27 336.49
2018/08/22 21:00:00  -0.323 -4.551 1005.38  -0.781  -1.430 0.999 1.252e-09 35.94 333.85
2018/08/23 00:00:00  -0.193 -4.994 1005.76  -1.043  -1.871 0.966 4.077e-10 0.00 317.56
2018/08/23 03:00:00  0.120 -3.915 1006.01  -1.426  -2.685 0.912 1.511e-10 0.00 299.15
2018/08/23 06:00:00  -0.938 -3.428 1006.00  -1.422  -3.077 0.961 8.769e-11 0.00 302.73
2018/08/23 09:00:00  -0.950 -4.015 1007.31  -1.222  -3.027 0.968 2.163e-10 85.59 325.11
2018/08/23 12:00:00  -0.372 -4.000 1008.67  -0.935  -2.623 0.886 3.309e-10 276.34 310.03
2018/08/23 15:00:00  -1.072 -4.149 1009.49  -1.003  -2.819 0.246 0.000e+00 420.77 294.00
2018/08/23 18:00:00  -1.018 -4.972 1010.71  -1.283  -2.972 0.628 0.000e+00 367.76 265.57
2018/08/23 21:00:00  -1.197 -4.227 1011.94  -1.243  -2.719 0.894 0.000e+00 48.22 297.87
2018/08/24 00:00:00  0.359 -3.984 1012.89  -1.899  -2.761 1.000 1.564e-10 0.00 319.87
