2018/08/04 12:00:00 250 2
    -1.000    33.5506
    -3.000    33.5677
    -5.000    33.7135
    -7.000    33.7479
    -9.000    33.8059
   -11.000    33.7645
   -13.000    33.7620
   -15.000    33.7657
   -17.000    33.7060
   -19.000    33.6595
   -21.000    33.7050
   -23.000    33.8109
   -25.000    33.8555
   -27.000    33.8657
   -29.000    33.9168
   -31.000    33.9217
   -33.000    33.9295
   -35.000    33.9676
   -37.000    34.0166
   -39.000    33.9728
   -41.000    34.0180
   -43.000    34.2781
   -45.000    34.4905
   -47.000    34.5767
   -49.000    34.5693
   -51.000    34.5618
   -53.000    34.5544
   -55.000    34.5671
   -57.000    34.5416
   -59.000    34.4885
   -61.000    34.4988
   -63.000    34.5178
   -65.000    34.4749
   -67.000    34.4496
   -69.000    34.4438
   -71.000    34.5529
   -73.000    34.5622
   -75.000    34.5197
   -77.000    34.4836
   -79.000    34.4477
   -81.000    34.4393
   -83.000    34.3846
   -85.000    34.3230
   -87.000    34.2746
   -89.000    34.2904
   -91.000    34.2860
   -93.000    34.2974
   -95.000    34.3139
   -97.000    34.3324
   -99.000    34.3413
  -101.000    34.3431
  -103.000    34.3901
  -105.000    34.4586
  -107.000    34.5234
  -109.000    34.5367
  -111.000    34.5444
  -113.000    34.5796
  -115.000    34.6376
  -117.000    34.6227
  -119.000    34.5903
  -121.000    34.5535
  -123.000    34.5523
  -125.000    34.5442
  -127.000    34.5528
  -129.000    34.5705
  -131.000    34.5844
  -133.000    34.5802
  -135.000    34.5874
  -137.000    34.6154
  -139.000    34.6537
  -141.000    34.6810
  -143.000    34.6920
  -145.000    34.7247
  -147.000    34.7265
  -149.000    34.7346
  -151.000    34.7234
  -153.000    34.7148
  -155.000    34.7101
  -157.000    34.6922
  -159.000    34.6838
  -161.000    34.6894
  -163.000    34.7157
  -165.000    34.7677
  -167.000    34.8272
  -169.000    34.8768
  -171.000    34.8938
  -173.000    34.8855
  -175.000    34.8836
  -177.000    34.8824
  -179.000    34.8768
  -181.000    34.8657
  -183.000    34.8571
  -185.000    34.8304
  -187.000    34.8026
  -189.000    34.8251
  -191.000    34.8415
  -193.000    34.8427
  -195.000    34.7851
  -197.000    34.7644
  -199.000    34.7321
  -201.000    34.6719
  -203.000    34.6114
  -205.000    34.5822
  -207.000    34.5929
  -209.000    34.5997
  -211.000    34.5929
  -213.000    34.5918
  -215.000    34.5932
  -217.000    34.5821
  -219.000    34.5978
  -221.000    34.6260
  -223.000    34.6304
  -225.000    34.6314
  -227.000    34.6394
  -229.000    34.6533
  -231.000    34.6680
  -233.000    34.7309
  -235.000    34.7566
  -237.000    34.7651
  -239.000    34.7674
  -241.000    34.7701
  -243.000    34.7800
  -245.000    34.8035
  -247.000    34.8089
  -249.000    34.8122
  -251.000    34.8164
  -253.000    34.8186
  -255.000    34.8283
  -257.000    34.8271
  -259.000    34.8289
  -261.000    34.8310
  -263.000    34.8274
  -265.000    34.8217
  -267.000    34.8224
  -269.000    34.8235
  -271.000    34.8242
  -273.000    34.8249
  -275.000    34.8249
  -277.000    34.8256
  -279.000    34.8265
  -281.000    34.8272
  -283.000    34.8292
  -285.000    34.8292
  -287.000    34.8310
  -289.000    34.8339
  -291.000    34.8336
  -293.000    34.8361
  -295.000    34.8406
  -297.000    34.8419
  -299.000    34.8439
  -301.000    34.8450
  -303.000    34.8458
  -305.000    34.8464
  -307.000    34.8471
  -309.000    34.8477
  -311.000    34.8491
  -313.000    34.8515
  -315.000    34.8541
  -317.000    34.8550
  -319.000    34.8564
  -321.000    34.8566
  -323.000    34.8572
  -325.000    34.8582
  -327.000    34.8588
  -329.000    34.8589
  -331.000    34.8611
  -333.000    34.8641
  -335.000    34.8653
  -337.000    34.8651
  -339.000    34.8657
  -341.000    34.8664
  -343.000    34.8666
  -345.000    34.8669
  -347.000    34.8681
  -349.000    34.8700
  -351.000    34.8709
  -353.000    34.8724
  -355.000    34.8733
  -357.000    34.8735
  -359.000    34.8742
  -361.000    34.8765
  -363.000    34.8769
  -365.000    34.8769
  -367.000    34.8816
  -369.000    34.8830
  -371.000    34.8834
  -373.000    34.8846
  -375.000    34.8852
  -377.000    34.8858
  -379.000    34.8861
  -381.000    34.8862
  -383.000    34.8865
  -385.000    34.8875
  -387.000    34.8879
  -389.000    34.8885
  -391.000    34.8901
  -393.000    34.8919
  -395.000    34.8921
  -397.000    34.8921
  -399.000    34.8929
  -401.000    34.8929
  -403.000    34.8942
  -405.000    34.8960
  -407.000    34.8980
  -409.000    34.8988
  -411.000    34.8997
  -413.000    34.9005
  -415.000    34.9007
  -417.000    34.9006
  -419.000    34.9008
  -421.000    34.9006
  -423.000    34.9008
  -425.000    34.9010
  -427.000    34.9008
  -429.000    34.9007
  -431.000    34.9010
  -433.000    34.9009
  -435.000    34.9012
  -437.000    34.9013
  -439.000    34.9014
  -441.000    34.9016
  -443.000    34.9032
  -445.000    34.9032
  -447.000    34.9034
  -449.000    34.9034
  -451.000    34.9035
  -453.000    34.9041
  -455.000    34.9040
  -457.000    34.9042
  -459.000    34.9040
  -461.000    34.9042
  -463.000    34.9048
  -465.000    34.9047
  -467.000    34.9047
  -469.000    34.9047
  -471.000    34.9046
  -473.000    34.9044
  -475.000    34.9050
  -477.000    34.9051
  -479.000    34.9046
  -481.000    34.9044
  -483.000    34.9050
  -485.000    34.9049
  -487.000    34.9049
  -489.000    34.9047
  -491.000    34.9044
  -493.000    34.9050
  -495.000    34.9047
  -497.000    34.9044
  -499.000    34.9047
