2018/08/04 12:00:00 250 2
    -1.000     4.2841
    -3.000     4.1338
    -5.000     4.5212
    -7.000     4.5873
    -9.000     4.5985
   -11.000     4.1533
   -13.000     4.0781
   -15.000     3.9585
   -17.000     3.1210
   -19.000     2.5861
   -21.000     2.6063
   -23.000     2.9572
   -25.000     3.1659
   -27.000     3.0937
   -29.000     3.1920
   -31.000     3.0952
   -33.000     2.9951
   -35.000     2.9928
   -37.000     3.1074
   -39.000     2.5845
   -41.000     2.4038
   -43.000     3.9082
   -45.000     5.3346
   -47.000     5.8986
   -49.000     5.8519
   -51.000     5.8053
   -53.000     5.7586
   -55.000     5.8352
   -57.000     5.6214
   -59.000     5.2188
   -61.000     5.2153
   -63.000     5.2314
   -65.000     4.9191
   -67.000     4.6495
   -69.000     4.5285
   -71.000     4.9825
   -73.000     4.9773
   -75.000     4.6643
   -77.000     4.3963
   -79.000     4.1296
   -81.000     4.0315
   -83.000     3.5669
   -85.000     3.0448
   -87.000     2.6505
   -89.000     2.5848
   -91.000     2.4259
   -93.000     2.3488
   -95.000     2.3227
   -97.000     2.3903
   -99.000     2.4857
  -101.000     2.4945
  -103.000     2.7231
  -105.000     3.1172
  -107.000     3.4825
  -109.000     3.3439
  -111.000     3.4160
  -113.000     3.6099
  -115.000     3.9594
  -117.000     3.9129
  -119.000     3.6958
  -121.000     3.3644
  -123.000     3.3630
  -125.000     3.2716
  -127.000     3.2265
  -129.000     3.4051
  -131.000     3.3902
  -133.000     3.3407
  -135.000     3.3774
  -137.000     3.5782
  -139.000     3.8285
  -141.000     3.9347
  -143.000     4.0937
  -145.000     4.2985
  -147.000     4.2883
  -149.000     4.3403
  -151.000     4.2387
  -153.000     4.1696
  -155.000     4.0515
  -157.000     3.9274
  -159.000     3.8967
  -161.000     3.9160
  -163.000     3.9970
  -165.000     4.3984
  -167.000     4.5835
  -169.000     4.9304
  -171.000     4.9859
  -173.000     5.0074
  -175.000     5.0119
  -177.000     5.0052
  -179.000     4.9741
  -181.000     4.8955
  -183.000     4.8312
  -185.000     4.6332
  -187.000     4.4548
  -189.000     4.4059
  -191.000     4.3428
  -193.000     4.2866
  -195.000     3.7270
  -197.000     3.2901
  -199.000     2.9090
  -201.000     2.2972
  -203.000     1.6829
  -205.000     1.3449
  -207.000     1.3428
  -209.000     1.2408
  -211.000     1.2159
  -213.000     1.1927
  -215.000     1.1448
  -217.000     0.9271
  -219.000     0.8349
  -221.000     0.8868
  -223.000     0.8891
  -225.000     0.8898
  -227.000     0.8471
  -229.000     0.7995
  -231.000     0.8107
  -233.000     1.1273
  -235.000     1.3257
  -237.000     1.3188
  -239.000     1.3019
  -241.000     1.2740
  -243.000     1.2533
  -245.000     1.3072
  -247.000     1.3397
  -249.000     1.3463
  -251.000     1.3421
  -253.000     1.3304
  -255.000     1.2454
  -257.000     1.2254
  -259.000     1.2250
  -261.000     1.1090
  -263.000     1.0449
  -265.000     1.0154
  -267.000     0.9387
  -269.000     0.9265
  -271.000     0.9213
  -273.000     0.9210
  -275.000     0.9180
  -277.000     0.9176
  -279.000     0.8998
  -281.000     0.8901
  -283.000     0.8747
  -285.000     0.8565
  -287.000     0.8401
  -289.000     0.8195
  -291.000     0.8160
  -293.000     0.7997
  -295.000     0.7814
  -297.000     0.7775
  -299.000     0.7712
  -301.000     0.7684
  -303.000     0.7629
  -305.000     0.7596
  -307.000     0.7561
  -309.000     0.7506
  -311.000     0.7461
  -313.000     0.7389
  -315.000     0.7374
  -317.000     0.7375
  -319.000     0.7342
  -321.000     0.7315
  -323.000     0.7266
  -325.000     0.7202
  -327.000     0.7158
  -329.000     0.7136
  -331.000     0.7033
  -333.000     0.6948
  -335.000     0.6927
  -337.000     0.6926
  -339.000     0.6914
  -341.000     0.6885
  -343.000     0.6880
  -345.000     0.6864
  -347.000     0.6765
  -349.000     0.6681
  -351.000     0.6653
  -353.000     0.6598
  -355.000     0.6546
  -357.000     0.6532
  -359.000     0.6474
  -361.000     0.6439
  -363.000     0.6413
  -365.000     0.6411
  -367.000     0.6120
  -369.000     0.6054
  -371.000     0.6028
  -373.000     0.5967
  -375.000     0.5919
  -377.000     0.5897
  -379.000     0.5870
  -381.000     0.5840
  -383.000     0.5736
  -385.000     0.5633
  -387.000     0.5466
  -389.000     0.5333
  -391.000     0.5105
  -393.000     0.4747
  -395.000     0.4733
  -397.000     0.4716
  -399.000     0.4498
  -401.000     0.4457
  -403.000     0.4261
  -405.000     0.4034
  -407.000     0.3835
  -409.000     0.3788
  -411.000     0.3700
  -413.000     0.3657
  -415.000     0.3665
  -417.000     0.3695
  -419.000     0.3689
  -421.000     0.3706
  -423.000     0.3724
  -425.000     0.3712
  -427.000     0.3699
  -429.000     0.3700
  -431.000     0.3687
  -433.000     0.3693
  -435.000     0.3685
  -437.000     0.3687
  -439.000     0.3665
  -441.000     0.3645
  -443.000     0.3556
  -445.000     0.3546
  -447.000     0.3562
  -449.000     0.3548
  -451.000     0.3533
  -453.000     0.3530
  -455.000     0.3531
  -457.000     0.3517
  -459.000     0.3536
  -461.000     0.3481
  -463.000     0.3480
  -465.000     0.3484
  -467.000     0.3488
  -469.000     0.3491
  -471.000     0.3499
  -473.000     0.3491
  -475.000     0.3494
  -477.000     0.3497
  -479.000     0.3497
  -481.000     0.3496
  -483.000     0.3493
  -485.000     0.3495
  -487.000     0.3494
  -489.000     0.3493
  -491.000     0.3498
  -493.000     0.3488
  -495.000     0.3485
  -497.000     0.3488
  -499.000     0.3480
